input_file_name,width,height,bitrate [kb/s],duration [s],model_cpu_energy [kWh]
Secounds_That_Count_s056.265,640,360,145,1.184656858444214,1.5716447655359904e-05
Secounds_That_Count_s056.265,960,540,1600,1.5100369453430176,2.030160782072279e-05
Secounds_That_Count_s056.265,1280,720,3400,1.862773895263672,2.7237893846299908e-05
Secounds_That_Count_s056.265,1920,1080,5800,3.142291784286499,4.76930064148373e-05
Secounds_That_Count_s056.265,2560,1440,8100,4.759042501449585,7.667346252335443e-05
Secounds_That_Count_s056.265,3840,2160,16800,9.76375937461853,0.0001516637289524
Secounds_That_Count_s057.265,640,360,145,1.171214580535889,1.5590167416466607e-05
Secounds_That_Count_s057.265,960,540,1600,1.460781812667847,2.0288636287053427e-05
Secounds_That_Count_s057.265,1280,720,3400,1.8673522472381592,2.6806878927018908e-05
Secounds_That_Count_s057.265,1920,1080,5800,3.040955781936645,4.8047101354599e-05
Secounds_That_Count_s057.265,2560,1440,8100,4.752852439880371,7.646811481051976e-05
Secounds_That_Count_s057.265,3840,2160,16800,9.789480924606323,0.0001516281823211
Secounds_That_Count_s058.265,640,360,145,1.3643736839294434,1.816132970386081e-05
Secounds_That_Count_s058.265,960,540,1600,1.8724181652069087,2.5298449876573352e-05
Secounds_That_Count_s058.265,1280,720,3400,2.3484718799591064,3.439206597540114e-05
Secounds_That_Count_s058.265,1920,1080,5800,3.773259162902832,5.9869045384724935e-05
Secounds_That_Count_s058.265,2560,1440,8100,5.476291656494141,9.139322297838e-05
Secounds_That_Count_s058.265,3840,2160,16800,10.910164594650269,0.0001842605575985
Secounds_That_Count_s059.265,640,360,145,1.1906065940856934,1.5874754587809244e-05
Secounds_That_Count_s059.265,960,540,1600,1.4967563152313232,2.045566964149475e-05
Secounds_That_Count_s059.265,1280,720,3400,1.872457504272461,2.7171438895331487e-05
Secounds_That_Count_s059.265,1920,1080,5800,3.1127405166625977,4.835123602549236e-05
Secounds_That_Count_s059.265,2560,1440,8100,4.866034984588623,7.818096208572386e-05
Secounds_That_Count_s059.265,3840,2160,16800,10.081197023391724,0.0001552504341602
Secounds_That_Count_s060.265,640,360,145,1.3845901489257812,1.806120927598741e-05
Secounds_That_Count_s060.265,960,540,1600,1.82580828666687,2.442525752385457e-05
Secounds_That_Count_s060.265,1280,720,3400,2.3360729217529297,3.275693363613553e-05
Secounds_That_Count_s060.265,1920,1080,5800,3.8320627212524414,5.892860895792643e-05
Secounds_That_Count_s060.265,2560,1440,8100,5.711761474609375,9.265746392144095e-05
Secounds_That_Count_s060.265,3840,2160,16800,11.753961324691772,0.0001844065932273
Secounds_That_Count_s061.265,640,360,145,1.1890878677368164,1.572238402896457e-05
Secounds_That_Count_s061.265,960,540,1600,1.466868877410889,2.011240216361152e-05
Secounds_That_Count_s061.265,1280,720,3400,1.8819832801818848,2.6724162578582765e-05
Secounds_That_Count_s061.265,1920,1080,5800,3.12314510345459,4.768001524607341e-05
Secounds_That_Count_s061.265,2560,1440,8100,4.733028173446655,7.63595211982727e-05
Secounds_That_Count_s061.265,3840,2160,16800,9.848569631576538,0.000152324543635
Secounds_That_Count_s062.265,640,360,145,1.2521460056304932,1.6667454608281454e-05
Secounds_That_Count_s062.265,960,540,1600,1.754133224487305,2.276475118001302e-05
Secounds_That_Count_s062.265,1280,720,3400,2.207279682159424,3.1049067529042566e-05
Secounds_That_Count_s062.265,1920,1080,5800,3.631868600845337,5.520440273284913e-05
Secounds_That_Count_s062.265,2560,1440,8100,5.633064031600952,8.787579889297485e-05
Secounds_That_Count_s062.265,3840,2160,16800,11.36097526550293,0.0001754639513227
Secounds_That_Count_s063.265,640,360,145,1.1547024250030518,1.560131276448568e-05
Secounds_That_Count_s063.265,960,540,1600,1.4611835479736328,2.006692072550456e-05
Secounds_That_Count_s063.265,1280,720,3400,1.8417062759399407,2.709354565938314e-05
Secounds_That_Count_s063.265,1920,1080,5800,3.1597790718078613,4.760733801523844e-05
Secounds_That_Count_s063.265,2560,1440,8100,4.71060037612915,7.673044612672594e-05
Secounds_That_Count_s063.265,3840,2160,16800,9.848182916641235,0.0001534128049903
Skateboarding_s000.265,640,360,145,9.015536308288574,0.0001833159049352
Skateboarding_s000.265,960,540,1600,9.928617715835571,0.0002032057092507
Skateboarding_s000.265,1280,720,3400,11.265076637268066,0.000233562588946
Skateboarding_s000.265,1920,1080,5800,14.281623840332031,0.0003024530559963
Skateboarding_s000.265,2560,1440,8100,19.16366720199585,0.0004066956039534
Skateboarding_s000.265,3840,2160,16800,37.83444309234619,0.0007945233049392
Skateboarding_s001.265,640,360,145,9.977996110916138,0.0001933513913048
Skateboarding_s001.265,960,540,1600,10.957910537719728,0.0002130704826778
Skateboarding_s001.265,1280,720,3400,12.204989910125732,0.0002432861322085
Skateboarding_s001.265,1920,1080,5800,15.114166736602783,0.0003116877051459
Skateboarding_s001.265,2560,1440,8100,19.694036722183228,0.0004070100922584
Skateboarding_s001.265,3840,2160,16800,36.17721295356751,0.0007420348345809
Skateboarding_s002.265,640,360,145,10.629064798355104,0.0002047866484483
Skateboarding_s002.265,960,540,1600,11.858842134475708,0.0002290074181079
Skateboarding_s002.265,1280,720,3400,13.462803363800049,0.000269256067276
Skateboarding_s002.265,1920,1080,5800,17.19074535369873,0.0003575675033569
Skateboarding_s002.265,2560,1440,8100,23.6089391708374,0.0004952630794949
Skateboarding_s002.265,3840,2160,16800,46.64480876922608,0.0009795409841537
Skateboarding_s003.265,640,360,145,11.755366563796995,0.0002288378024419
Skateboarding_s003.265,960,540,1600,12.658876180648804,0.0002500831316577
Skateboarding_s003.265,1280,720,3400,13.749893188476562,0.0002737756510416
Skateboarding_s003.265,1920,1080,5800,16.506104946136475,0.0003352573315726
Skateboarding_s003.265,2560,1440,8100,20.361898183822632,0.0004180976427078
Skateboarding_s003.265,3840,2160,16800,33.65243697166443,0.0006805270587603
Skateboarding_s004.265,640,360,145,10.09677529335022,0.0001999161508083
Skateboarding_s004.265,960,540,1600,11.369229793548584,0.0002283951940748
Skateboarding_s004.265,1280,720,3400,13.12261176109314,0.0002671180527369
Skateboarding_s004.265,1920,1080,5800,17.013712644577026,0.0003561537180264
Skateboarding_s004.265,2560,1440,8100,23.114468812942505,0.0004910540485594
Skateboarding_s004.265,3840,2160,16800,44.33467245101929,0.0009418654858483
Skateboarding_s005.265,640,360,145,6.648421287536621,0.0001232174078623
Skateboarding_s005.265,960,540,1600,7.561951875686645,0.0001406523048877
Skateboarding_s005.265,1280,720,3400,8.69755244255066,0.0001642871016926
Skateboarding_s005.265,1920,1080,5800,11.19448208808899,0.0002201581477324
Skateboarding_s005.265,2560,1440,8100,15.069336414337158,0.0003020564765718
Skateboarding_s005.265,3840,2160,16800,28.798044443130493,0.0005913198458989
Skateboarding_s006.265,640,360,145,1.86426305770874,1.802120955785116e-05
Skateboarding_s006.265,960,540,1600,2.310875177383423,2.464933522542317e-05
Skateboarding_s006.265,1280,720,3400,2.8263063430786133,3.473216461605496e-05
Skateboarding_s006.265,1920,1080,5800,4.268979072570801,6.185276345147027e-05
Skateboarding_s006.265,2560,1440,8100,6.184523344039917,9.867750580045912e-05
Skateboarding_s006.265,3840,2160,16800,12.197368621826172,0.0001997657927619
Skateboarding_s007.265,640,360,145,11.30322790145874,0.0002114959531784
Skateboarding_s007.265,960,540,1600,12.335644721984863,0.0002360220023473
Skateboarding_s007.265,1280,720,3400,13.905099153518677,0.0002700679257816
Skateboarding_s007.265,1920,1080,5800,17.46747374534607,0.0003493494749069
Skateboarding_s007.265,2560,1440,8100,23.252917051315308,0.0004759097023169
Skateboarding_s007.265,3840,2160,16800,43.99633526802063,0.0009102352918783
Skateboarding_s008.265,640,360,145,12.393360376358032,0.0002442869034184
Skateboarding_s008.265,960,540,1600,13.48490023612976,0.0002702973336219
Skateboarding_s008.265,1280,720,3400,15.125356912612917,0.0003058683286772
Skateboarding_s008.265,1920,1080,5800,19.162299633026123,0.0004028341211742
Skateboarding_s008.265,2560,1440,8100,25.75330376625061,0.0005436808572875
Skateboarding_s008.265,3840,2160,16800,47.12514114379883,0.0010074307951185
Skateboarding_s009.265,640,360,145,13.055746793746948,0.0002593741696357
Skateboarding_s009.265,960,540,1600,14.065102100372314,0.0002809894841829
Skateboarding_s009.265,1280,720,3400,15.448455572128296,0.0003127454005824
Skateboarding_s009.265,1920,1080,5800,18.92221426963806,0.0003944230441093
Skateboarding_s009.265,2560,1440,8100,24.26063108444214,0.0005127080035845
Skateboarding_s009.265,3840,2160,16800,42.449445724487305,0.0008886083971659
Skateboarding_s010.265,640,360,145,13.442877769470217,0.0002652727879842
Skateboarding_s010.265,960,540,1600,15.203104496002195,0.0003010214690208
Skateboarding_s010.265,1280,720,3400,17.331156015396118,0.0003527853091133
Skateboarding_s010.265,1920,1080,5800,22.762813806533813,0.0004795366108576
Skateboarding_s010.265,2560,1440,8100,30.82850861549377,0.0006535643826484
Skateboarding_s010.265,3840,2160,16800,55.162015199661255,0.0011706605447928
Skateboarding_s011.265,640,360,145,12.731704235076904,0.000250107256529
Skateboarding_s011.265,960,540,1600,14.442580699920654,0.0002875678290473
Skateboarding_s011.265,1280,720,3400,16.77455496788025,0.0003399643140157
Skateboarding_s011.265,1920,1080,5800,22.141939163208008,0.0004669488947974
Skateboarding_s011.265,2560,1440,8100,29.580578327178955,0.0006284229529062
Skateboarding_s011.265,3840,2160,16800,51.6546893119812,0.0011031145873069
Skateboarding_s012.265,640,360,145,12.594556093215942,0.0002507716057671
Skateboarding_s012.265,960,540,1600,14.2532639503479,0.0002869657142003
Skateboarding_s012.265,1280,720,3400,16.3865225315094,0.0003364699293136
Skateboarding_s012.265,1920,1080,5800,21.57407236099243,0.0004559320625623
Skateboarding_s012.265,2560,1440,8100,28.99023747444153,0.0006145930344581
Skateboarding_s012.265,3840,2160,16800,50.98876237869263,0.0010877602640787
Skateboarding_s013.265,640,360,145,12.832658529281616,0.000256368000396
Skateboarding_s013.265,960,540,1600,14.978843212127686,0.0003025726328849
Skateboarding_s013.265,1280,720,3400,17.44138789176941,0.0003600677633656
Skateboarding_s013.265,1920,1080,5800,23.92232131958008,0.0005082164262559
Skateboarding_s013.265,2560,1440,8100,32.72163438796997,0.0007009701233334
Skateboarding_s013.265,3840,2160,16800,59.28020620346069,0.0012725484265009
Skateboarding_s014.265,640,360,145,12.722816228866575,0.0002550217830763
Skateboarding_s014.265,960,540,1600,14.757720232009888,0.0002964662019941
Skateboarding_s014.265,1280,720,3400,17.182322025299072,0.0003531921749644
Skateboarding_s014.265,1920,1080,5800,22.951414585113525,0.00048810008351
Skateboarding_s014.265,2560,1440,8100,31.035385847091675,0.0006627779066456
Skateboarding_s014.265,3840,2160,16800,56.20119976997376,0.0012077013372792
Skateboarding_s015.265,640,360,145,13.227742433547974,0.0002622032500161
Skateboarding_s015.265,960,540,1600,14.877665519714355,0.0002978839251836
Skateboarding_s015.265,1280,720,3400,16.87954306602478,0.0003454679814179
Skateboarding_s015.265,1920,1080,5800,21.827237129211422,0.0004603121785693
Skateboarding_s015.265,2560,1440,8100,29.29187273979187,0.0006203367715782
Skateboarding_s015.265,3840,2160,16800,52.60164642333984,0.001118661680603
Skateboarding_s016.265,640,360,145,12.523154020309448,0.000249906495783
Skateboarding_s016.265,960,540,1600,14.01764464378357,0.0002850254410902
Skateboarding_s016.265,1280,720,3400,15.981765985488892,0.000329224379301
Skateboarding_s016.265,1920,1080,5800,21.0615017414093,0.0004427595699416
Skateboarding_s016.265,2560,1440,8100,28.301316261291504,0.0006025035772959
Skateboarding_s016.265,3840,2160,16800,51.76575064659119,0.0011100877638657
Skateboarding_s017.265,640,360,145,10.40780544281006,0.0002067684014638
Skateboarding_s017.265,960,540,1600,11.198418140411375,0.0002264569001727
Skateboarding_s017.265,1280,720,3400,12.478846073150637,0.0002537365368207
Skateboarding_s017.265,1920,1080,5800,15.587328910827637,0.0003266411369535
Skateboarding_s017.265,2560,1440,8100,20.979029178619385,0.0004433568166414
Skateboarding_s017.265,3840,2160,16800,40.9563615322113,0.0008564430267069
Skateboarding_s018.265,640,360,145,10.904249668121338,0.000214450243473
Skateboarding_s018.265,960,540,1600,11.860676050186155,0.0002345778152147
Skateboarding_s018.265,1280,720,3400,13.167028665542604,0.0002636331739478
Skateboarding_s018.265,1920,1080,5800,16.244052171707153,0.0003385982430458
Skateboarding_s018.265,2560,1440,8100,21.973071336746216,0.0004614344980716
Skateboarding_s018.265,3840,2160,16800,42.132591009140015,0.0008838481313917
Skateboarding_s019.265,640,360,145,10.96748113632202,0.0002166686828931
Skateboarding_s019.265,960,540,1600,12.058887481689451,0.0002417137001885
Skateboarding_s019.265,1280,720,3400,13.54024577140808,0.0002756192250357
Skateboarding_s019.265,1920,1080,5800,16.904988765716553,0.0003519994327439
Skateboarding_s019.265,2560,1440,8100,21.973032474517822,0.0004599688131332
Skateboarding_s019.265,3840,2160,16800,41.45934057235718,0.0008835446135309
Skateboarding_s020.265,640,360,145,11.035998344421388,0.0002148341011047
Skateboarding_s020.265,960,540,1600,12.659396171569824,0.0002467175653881
Skateboarding_s020.265,1280,720,3400,14.333573341369627,0.0002869899906794
Skateboarding_s020.265,1920,1080,5800,18.60979723930359,0.0003903921909756
Skateboarding_s020.265,2560,1440,8100,25.43072772026062,0.0005340452821254
Skateboarding_s020.265,3840,2160,16800,48.558674335479736,0.0010251275693045
Skateboarding_s021.265,640,360,145,10.988242626190186,0.0002151253723038
Skateboarding_s021.265,960,540,1600,12.36607813835144,0.0002440239419301
Skateboarding_s021.265,1280,720,3400,14.315791368484495,0.0002904515004316
Skateboarding_s021.265,1920,1080,5800,18.886154890060425,0.0003987077143457
Skateboarding_s021.265,2560,1440,8100,26.201637506484985,0.000558968266805
Skateboarding_s021.265,3840,2160,16800,50.66592812538147,0.0010943840475082
Skateboarding_s022.265,640,360,145,11.611749410629272,0.0002314608715852
Skateboarding_s022.265,960,540,1600,13.578307390213013,0.0002742818092823
Skateboarding_s022.265,1280,720,3400,15.948935270309448,0.0003285480665683
Skateboarding_s022.265,1920,1080,5800,21.53034448623657,0.0004521372342109
Skateboarding_s022.265,2560,1440,8100,29.380343914031982,0.0006261277736345
Skateboarding_s022.265,3840,2160,16800,55.1912682056427,0.0011823196122275
Skateboarding_s023.265,640,360,145,10.62564992904663,0.000210860119703
Skateboarding_s023.265,960,540,1600,12.067118406295776,0.0002408060517523
Skateboarding_s023.265,1280,720,3400,13.862199544906616,0.0002790922841707
Skateboarding_s023.265,1920,1080,5800,18.130115032196045,0.0003827468729019
Skateboarding_s023.265,2560,1440,8100,25.16460108757019,0.0005351671831289
Skateboarding_s023.265,3840,2160,16800,49.210710525512695,0.0010542027765909
Skateboarding_s024.265,640,360,145,10.947245836257936,0.0002160256511688
Skateboarding_s024.265,960,540,1600,12.669700860977173,0.0002488892346911
Skateboarding_s024.265,1280,720,3400,14.57846188545227,0.0002931890668074
Skateboarding_s024.265,1920,1080,5800,19.363872051239014,0.0004079322378794
Skateboarding_s024.265,2560,1440,8100,27.25056314468384,0.0005752896663877
Skateboarding_s024.265,3840,2160,16800,52.63955879211426,0.0011288260940975
Skateboarding_s025.265,640,360,145,11.08890461921692,0.0002222709325896
Skateboarding_s025.265,960,540,1600,12.868205308914185,0.0002593658270041
Skateboarding_s025.265,1280,720,3400,14.963305711746216,0.0003079115797572
Skateboarding_s025.265,1920,1080,5800,20.08118891716004,0.0004230437131881
Skateboarding_s025.265,2560,1440,8100,27.639320135116577,0.0005896388295491
Skateboarding_s025.265,3840,2160,16800,53.8845956325531,0.0011543277819951
Skateboarding_s026.265,640,360,145,10.891414165496826,0.0002161340633286
Skateboarding_s026.265,960,540,1600,12.358872413635254,0.0002455295986175
Skateboarding_s026.265,1280,720,3400,14.057443141937256,0.0002861470648447
Skateboarding_s026.265,1920,1080,5800,18.13570523262024,0.0003828648882442
Skateboarding_s026.265,2560,1440,8100,25.02802681922913,0.0005317065253151
Skateboarding_s026.265,3840,2160,16800,48.530714988708496,0.0010353219197591
Skateboarding_s027.265,640,360,145,11.322238683700562,0.0002219158782005
Skateboarding_s027.265,960,540,1600,13.48438024520874,0.0002639941999117
Skateboarding_s027.265,1280,720,3400,15.647306442260742,0.0003153801542917
Skateboarding_s027.265,1920,1080,5800,21.277395486831665,0.0004510807843208
Skateboarding_s027.265,2560,1440,8100,29.989144325256348,0.0006377691359837
Skateboarding_s027.265,3840,2160,16800,58.26988244056702,0.0012534499156104
Skateboarding_s028.265,640,360,145,11.260669469833374,0.0002234617297013
Skateboarding_s028.265,960,540,1600,12.948203086853027,0.0002595395374298
Skateboarding_s028.265,1280,720,3400,14.888657569885254,0.0003037286144256
Skateboarding_s028.265,1920,1080,5800,19.8447048664093,0.0004176207890775
Skateboarding_s028.265,2560,1440,8100,27.04764676094055,0.0005734101113319
Skateboarding_s028.265,3840,2160,16800,51.87980532646179,0.0011067691802978
Skateboarding_s029.265,640,360,145,10.446656942367554,0.000207540251255
Skateboarding_s029.265,960,540,1600,12.259645223617554,0.0002446480313513
Skateboarding_s029.265,1280,720,3400,14.373032331466677,0.0002935292602803
Skateboarding_s029.265,1920,1080,5800,19.561645030975345,0.0004120986553192
Skateboarding_s029.265,2560,1440,8100,27.769766330719,0.0005905703639666
Skateboarding_s029.265,3840,2160,16800,53.5364716053009,0.0011480598910914
Skateboarding_s030.265,640,360,145,11.414919376373293,0.0002255080739021
Skateboarding_s030.265,960,540,1600,13.28675889968872,0.0002672114845381
Skateboarding_s030.265,1280,720,3400,15.773728132247925,0.0003245882722324
Skateboarding_s030.265,1920,1080,5800,21.608851432800293,0.0004561868635813
Skateboarding_s030.265,2560,1440,8100,30.165222883224487,0.000645535769701
Skateboarding_s030.265,3840,2160,16800,59.33239507675171,0.0012763057429843
Skateboarding_s031.265,640,360,145,11.26547622680664,0.0002210536779615
Skateboarding_s031.265,960,540,1600,13.21372127532959,0.0002642744255065
Skateboarding_s031.265,1280,720,3400,15.861251592636108,0.0003228645879745
Skateboarding_s031.265,1920,1080,5800,22.00591993331909,0.0004665255025863
Skateboarding_s031.265,2560,1440,8100,31.043026447296143,0.0006643207659721
Skateboarding_s031.265,3840,2160,16800,61.29410457611084,0.0013239526588439
Skateboarding_s032.265,640,360,145,10.157185077667236,0.0001997579731941
Skateboarding_s032.265,960,540,1600,11.378916025161743,0.0002242910780959
Skateboarding_s032.265,1280,720,3400,12.986008405685425,0.0002605859020074
Skateboarding_s032.265,1920,1080,5800,16.363145351409912,0.0003403534233093
Skateboarding_s032.265,2560,1440,8100,21.42996907234192,0.000450981793589
Skateboarding_s032.265,3840,2160,16800,38.1830358505249,0.0008103288719389
Skateboarding_s033.265,640,360,145,10.156479358673096,0.0001959072018517
Skateboarding_s033.265,960,540,1600,10.822953462600708,0.0002130919281747
Skateboarding_s033.265,1280,720,3400,11.939390659332275,0.000237195894432
Skateboarding_s033.265,1920,1080,5800,14.616893529891968,0.0002946116095913
Skateboarding_s033.265,2560,1440,8100,18.26165556907653,0.0003729435881773
Skateboarding_s033.265,3840,2160,16800,30.58298969268799,0.0006238929897308
Skateboarding_s034.265,640,360,145,10.070852279663086,0.0001962697210947
Skateboarding_s034.265,960,540,1600,11.015944719314575,0.0002173813091278
Skateboarding_s034.265,1280,720,3400,12.32868504524231,0.0002465737009048
Skateboarding_s034.265,1920,1080,5800,15.108068227767944,0.000311897675191
Skateboarding_s034.265,2560,1440,8100,19.46255159378052,0.0004030910685645
Skateboarding_s034.265,3840,2160,16800,33.798816442489624,0.0007097751452922
Skateboarding_s035.265,640,360,145,10.133723497390749,0.0001963690419938
Skateboarding_s035.265,960,540,1600,11.205039501190186,0.0002171287654452
Skateboarding_s035.265,1280,720,3400,12.294432401657104,0.0002447958095974
Skateboarding_s035.265,1920,1080,5800,15.051838397979736,0.0003090644151051
Skateboarding_s035.265,2560,1440,8100,18.992075443267822,0.0003954572153409
Skateboarding_s035.265,3840,2160,16800,33.568002700805664,0.0006900089444054
Skateboarding_s036.265,640,360,145,10.30759882926941,0.0002004255327913
Skateboarding_s036.265,960,540,1600,11.254996299743652,0.0002213482605616
Skateboarding_s036.265,1280,720,3400,12.563596487045288,0.0002507135476748
Skateboarding_s036.265,1920,1080,5800,15.700511455535889,0.0003213371344566
Skateboarding_s036.265,2560,1440,8100,20.33094787597656,0.0004215283192952
Skateboarding_s036.265,3840,2160,16800,37.52658772468567,0.0007822208730167
Skateboarding_s037.265,640,360,145,10.602659463882446,0.0002063984375635
Skateboarding_s037.265,960,540,1600,11.534082412719728,0.0002304253353118
Skateboarding_s037.265,1280,720,3400,12.92287564277649,0.0002604677379555
Skateboarding_s037.265,1920,1080,5800,15.975491762161257,0.0003305151740127
Skateboarding_s037.265,2560,1440,8100,20.583848476409912,0.0004322608180046
Skateboarding_s037.265,3840,2160,16800,38.42590117454529,0.0007975509266005
Skateboarding_s038.265,640,360,145,10.316278457641602,0.0002026575590345
Skateboarding_s038.265,960,540,1600,11.357184171676636,0.0002251246284696
Skateboarding_s038.265,1280,720,3400,12.563981771469116,0.0002521172342141
Skateboarding_s038.265,1920,1080,5800,15.202685832977297,0.0003135131656222
Skateboarding_s038.265,2560,1440,8100,19.69489908218384,0.0004079032432132
Skateboarding_s038.265,3840,2160,16800,35.549498558044434,0.0007425895254347
Skateboarding_s039.265,640,360,145,9.867858171463013,0.0001912171627892
Skateboarding_s039.265,960,540,1600,10.91771650314331,0.0002115610842386
Skateboarding_s039.265,1280,720,3400,11.956217288970947,0.0002356703274514
Skateboarding_s039.265,1920,1080,5800,14.341161012649536,0.0002935157620588
Skateboarding_s039.265,2560,1440,8100,18.02108407020569,0.0003696324577066
Skateboarding_s039.265,3840,2160,16800,30.03873467445373,0.0006067824404239
Skateboarding_s040.265,640,360,145,9.763875007629396,0.0001887682501475
Skateboarding_s040.265,960,540,1600,10.938797950744627,0.0002117265114466
Skateboarding_s040.265,1280,720,3400,12.163115978240969,0.0002413702793015
Skateboarding_s040.265,1920,1080,5800,15.097659349441528,0.0003083277542697
Skateboarding_s040.265,2560,1440,8100,19.49637985229492,0.0004042249422709
Skateboarding_s040.265,3840,2160,16800,33.87194108963013,0.0006977619864463
Skateboarding_s041.265,640,360,145,9.686832427978516,0.0001868482343885
Skateboarding_s041.265,960,540,1600,10.511981964111328,0.0002083708424886
Skateboarding_s041.265,1280,720,3400,11.867743968963625,0.0002357725135167
Skateboarding_s041.265,1920,1080,5800,14.694942474365234,0.0002994502721998
Skateboarding_s041.265,2560,1440,8100,19.036667823791504,0.0003934244683583
Skateboarding_s041.265,3840,2160,16800,34.077476501464844,0.0006959377978854
Skateboarding_s042.265,640,360,145,10.219942331314089,0.0001987211008866
Skateboarding_s042.265,960,540,1600,11.170645236968994,0.0002172069907188
Skateboarding_s042.265,1280,720,3400,12.371772527694702,0.0002444112394915
Skateboarding_s042.265,1920,1080,5800,14.804052591323853,0.0003029896097024
Skateboarding_s042.265,2560,1440,8100,18.67736339569092,0.0003859988435109
Skateboarding_s042.265,3840,2160,16800,30.86329960823059,0.0006447000362608
Skateboarding_s043.265,640,360,145,10.504660606384276,0.0002040238526662
Skateboarding_s043.265,960,540,1600,11.57547378540039,0.0002268792861938
Skateboarding_s043.265,1280,720,3400,12.859473466873167,0.0002571894693374
Skateboarding_s043.265,1920,1080,5800,15.837239980697632,0.0003248393889374
Skateboarding_s043.265,2560,1440,8100,20.22315526008606,0.0004188440156088
Skateboarding_s043.265,3840,2160,16800,34.83643174171448,0.0007044700641102
Skateboarding_s044.265,640,360,145,9.673774480819702,0.000189605979824
Skateboarding_s044.265,960,540,1600,11.00382137298584,0.0002200764274597
Skateboarding_s044.265,1280,720,3400,13.05577540397644,0.0002637266631603
Skateboarding_s044.265,1920,1080,5800,17.795093536376953,0.0003736969642639
Skateboarding_s044.265,2560,1440,8100,24.795775413513184,0.0005278745076921
Skateboarding_s044.265,3840,2160,16800,48.97842240333557,0.0010470498300446
Skateboarding_s045.265,640,360,145,9.560624122619627,0.000190362649197
Skateboarding_s045.265,960,540,1600,10.742698907852173,0.000216047611369
Skateboarding_s045.265,1280,720,3400,12.5492742061615,0.0002557263210455
Skateboarding_s045.265,1920,1080,5800,16.928375482559204,0.0003566244434992
Skateboarding_s045.265,2560,1440,8100,23.832618713378903,0.0005089588129679
Skateboarding_s045.265,3840,2160,16800,47.4070897102356,0.0010124047380341
Skateboarding_s046.265,640,360,145,9.435038566589355,0.000186394428571
Skateboarding_s046.265,960,540,1600,10.803459882736206,0.0002167894283135
Skateboarding_s046.265,1280,720,3400,12.77781343460083,0.0002592476370175
Skateboarding_s046.265,1920,1080,5800,17.294917821884155,0.0003624246112452
Skateboarding_s046.265,2560,1440,8100,24.50434279441833,0.0005216702310456
Skateboarding_s046.265,3840,2160,16800,48.18438410758972,0.0010343581121762
Skateboarding_s047.265,640,360,145,9.320868492126465,0.0001816533703909
Skateboarding_s047.265,960,540,1600,10.81042456626892,0.0002145268697261
Skateboarding_s047.265,1280,720,3400,12.89311146736145,0.0002598678244643
Skateboarding_s047.265,1920,1080,5800,17.573842525482178,0.0003678791035334
Skateboarding_s047.265,2560,1440,8100,24.69379830360413,0.0005240572751098
Skateboarding_s047.265,3840,2160,16800,47.82797026634216,0.0010256442512671
Skateboarding_s048.265,640,360,145,8.769824266433716,0.0001748118303775
Skateboarding_s048.265,960,540,1600,10.251308917999268,0.0002054817920896
Skateboarding_s048.265,1280,720,3400,12.131259441375732,0.0002488256103197
Skateboarding_s048.265,1920,1080,5800,16.57207155227661,0.0003494865756246
Skateboarding_s048.265,2560,1440,8100,23.06040596961975,0.0004888806065559
Skateboarding_s048.265,3840,2160,16800,45.90094494819641,0.0009802401798937
Skateboarding_s049.265,640,360,145,7.334129095077515,0.0001398373947461
Skateboarding_s049.265,960,540,1600,8.535983324050903,0.0001661671420415
Skateboarding_s049.265,1280,720,3400,10.025381088256836,0.0001985025455474
Skateboarding_s049.265,1920,1080,5800,13.399211406707764,0.0002772147959921
Skateboarding_s049.265,2560,1440,8100,18.558536529541016,0.0003864299717373
Skateboarding_s049.265,3840,2160,16800,35.827357053756714,0.000753966825109
TrafficFlow_s001.265,640,360,145,11.734554529190063,0.0002326049475563
TrafficFlow_s001.265,960,540,1600,12.781793117523192,0.0002564879818916
TrafficFlow_s001.265,1280,720,3400,14.117374658584597,0.0002857984069771
TrafficFlow_s001.265,1920,1080,5800,16.96217370033264,0.0003539440245469
TrafficFlow_s001.265,2560,1440,8100,21.497547388076782,0.0004514484951496
TrafficFlow_s001.265,3840,2160,16800,37.02609705924988,0.000772611225303
Skateboarding_s050.265,640,360,145,1.2004165649414062,1.600555419921875e-05
Skateboarding_s050.265,960,540,1600,1.5767769813537598,2.116385103861491e-05
Skateboarding_s050.265,1280,720,3400,2.037097930908203,2.9198403676350912e-05
Skateboarding_s050.265,1920,1080,5800,3.381887435913086,5.102892375522191e-05
Skateboarding_s050.265,2560,1440,8100,5.233973026275635,8.188260023328995e-05
Skateboarding_s050.265,3840,2160,16800,10.272341966629028,0.0001693795053164
Skateboarding_s051.265,640,360,145,1.382909059524536,1.7885623836517338e-05
Skateboarding_s051.265,960,540,1600,2.073082447052002,2.5798359341091584e-05
Skateboarding_s051.265,1280,720,3400,2.529899835586548,3.513749771647983e-05
Skateboarding_s051.265,1920,1080,5800,4.00814151763916,6.323956616719564e-05
Skateboarding_s051.265,2560,1440,8100,6.189835786819458,9.793695733812124e-05
Skateboarding_s051.265,3840,2160,16800,12.17593789100647,0.0001958973118464
Skateboarding_s052.265,640,360,145,1.1712284088134766,1.5616378784179686e-05
Skateboarding_s052.265,960,540,1600,1.4758403301239014,2.0005835586124e-05
Skateboarding_s052.265,1280,720,3400,1.8641014099121087,2.684306030273437e-05
